time,YEAR,MO,DY,HR,T2M,WS10M,RH2M,PRECTOTCORR,LAT,LON
2022-10-26 09:00:00,2022,10,26,9,23.77,1.54,52.12,0.0,12.98,77.57
2022-10-26 10:00:00,2022,10,26,10,24.81,1.4,50.25,0.0,12.98,77.57
2022-10-26 11:00:00,2022,10,26,11,25.58,1.29,49.28,0.0,12.98,77.57
2022-10-26 12:00:00,2022,10,26,12,26.13,1.17,48.46,0.0,12.98,77.57
2022-10-26 13:00:00,2022,10,26,13,26.41,1.01,48.09,0.0,12.98,77.57
2022-10-26 14:00:00,2022,10,26,14,26.32,1.02,48.65,0.0,12.98,77.57
2022-10-26 15:00:00,2022,10,26,15,25.81,1.3,51.0,0.0,12.98,77.57
2022-10-26 16:00:00,2022,10,26,16,24.98,1.53,55.43,0.0,12.98,77.57
2022-10-26 17:00:00,2022,10,26,17,22.03,1.85,69.11,0.0,12.98,77.57
2022-10-26 18:00:00,2022,10,26,18,19.73,2.34,76.58,0.0,12.98,77.57
2022-10-26 19:00:00,2022,10,26,19,18.35,2.74,82.53,0.0,12.98,77.57
2022-10-26 20:00:00,2022,10,26,20,17.44,2.92,85.41,0.0,12.98,77.57
2022-10-26 21:00:00,2022,10,26,21,16.72,2.96,87.19,0.0,12.98,77.57
2022-10-26 22:00:00,2022,10,26,22,16.1,2.93,88.53,0.0,12.98,77.57
2022-10-26 23:00:00,2022,10,26,23,15.54,2.89,89.74,0.0,12.98,77.57
2022-10-27 00:00:00,2022,10,27,0,15.03,2.82,90.8,0.0,12.98,77.57
2022-10-27 01:00:00,2022,10,27,1,14.57,2.78,91.8,0.0,12.98,77.57
2022-10-27 02:00:00,2022,10,27,2,14.16,2.73,93.13,0.0,12.98,77.57
2022-10-27 03:00:00,2022,10,27,3,13.79,2.7,95.57,0.0,12.98,77.57
2022-10-27 04:00:00,2022,10,27,4,13.45,2.69,99.06,0.0,12.98,77.57
2022-10-27 05:00:00,2022,10,27,5,13.19,2.7,100.0,0.0,12.98,77.57
2022-10-27 06:00:00,2022,10,27,6,14.78,2.63,97.08,0.0,12.98,77.57
2022-10-27 07:00:00,2022,10,27,7,18.04,3.58,85.48,0.0,12.98,77.57
2022-10-27 08:00:00,2022,10,27,8,21.23,3.46,72.58,0.0,12.98,77.57
2022-10-27 09:00:00,2022,10,27,9,23.58,3.24,59.16,0.0,12.98,77.57
2022-10-27 10:00:00,2022,10,27,10,24.7,2.96,55.56,0.0,12.98,77.57
2022-10-27 11:00:00,2022,10,27,11,25.48,2.84,53.33,0.0,12.98,77.57
2022-10-27 12:00:00,2022,10,27,12,26.02,2.78,51.81,0.0,12.98,77.57
2022-10-27 13:00:00,2022,10,27,13,26.26,2.7,51.26,0.0,12.98,77.57
2022-10-27 14:00:00,2022,10,27,14,26.07,2.74,51.98,0.0,12.98,77.57
2022-10-27 15:00:00,2022,10,27,15,25.44,2.77,54.89,0.0,12.98,77.57
2022-10-27 16:00:00,2022,10,27,16,24.25,2.55,61.11,0.01,12.98,77.57
2022-10-27 17:00:00,2022,10,27,17,20.97,2.39,78.79,0.01,12.98,77.57
2022-10-27 18:00:00,2022,10,27,18,19.3,2.54,83.29,0.01,12.98,77.57
2022-10-27 19:00:00,2022,10,27,19,18.72,2.6,85.89,0.01,12.98,77.57
2022-10-27 20:00:00,2022,10,27,20,18.72,2.52,88.36,0.02,12.98,77.57
2022-10-27 21:00:00,2022,10,27,21,18.34,2.53,90.64,0.02,12.98,77.57
2022-10-27 22:00:00,2022,10,27,22,17.87,2.59,93.33,0.03,12.98,77.57
2022-10-27 23:00:00,2022,10,27,23,17.77,2.64,95.67,0.08,12.98,77.57
2022-10-28 00:00:00,2022,10,28,0,17.69,2.69,98.39,0.37,12.98,77.57
2022-10-28 01:00:00,2022,10,28,1,17.24,2.53,100.0,0.17,12.98,77.57
2022-10-28 02:00:00,2022,10,28,2,16.88,2.37,100.0,0.11,12.98,77.57
2022-10-28 03:00:00,2022,10,28,3,16.76,2.25,100.0,0.06,12.98,77.57
2022-10-28 04:00:00,2022,10,28,4,16.54,2.21,100.0,0.05,12.98,77.57
2022-10-28 05:00:00,2022,10,28,5,16.36,2.2,100.0,0.07,12.98,77.57
2022-10-28 06:00:00,2022,10,28,6,17.26,3.04,98.03,0.07,12.98,77.57
2022-10-28 07:00:00,2022,10,28,7,19.36,4.02,90.06,0.07,12.98,77.57
2022-10-28 08:00:00,2022,10,28,8,21.75,4.41,77.35,0.01,12.98,77.57
2022-10-28 09:00:00,2022,10,28,9,23.59,4.08,68.63,0.03,12.98,77.57
2022-10-28 10:00:00,2022,10,28,10,24.85,3.65,64.82,0.02,12.98,77.57
2022-10-28 11:00:00,2022,10,28,11,25.66,3.29,63.94,0.07,12.98,77.57
2022-10-28 12:00:00,2022,10,28,12,25.92,3.01,64.79,0.16,12.98,77.57
2022-10-28 13:00:00,2022,10,28,13,25.98,2.86,65.87,0.28,12.98,77.57
2022-10-28 14:00:00,2022,10,28,14,25.55,3.13,68.41,0.32,12.98,77.57
2022-10-28 15:00:00,2022,10,28,15,24.5,3.55,74.0,0.54,12.98,77.57
2022-10-28 16:00:00,2022,10,28,16,23.19,3.37,82.27,0.73,12.98,77.57
2022-10-28 17:00:00,2022,10,28,17,21.79,2.73,91.34,0.86,12.98,77.57
2022-10-28 18:00:00,2022,10,28,18,21.15,2.97,94.49,1.01,12.98,77.57
2022-10-28 19:00:00,2022,10,28,19,20.81,3.48,95.64,1.08,12.98,77.57
2022-10-28 20:00:00,2022,10,28,20,20.51,3.79,96.3,1.08,12.98,77.57
2022-10-28 21:00:00,2022,10,28,21,20.16,3.78,96.83,0.95,12.98,77.57
2022-10-28 22:00:00,2022,10,28,22,19.79,3.83,97.1,0.65,12.98,77.57
2022-10-28 23:00:00,2022,10,28,23,19.47,3.94,97.27,0.37,12.98,77.57
2022-10-29 00:00:00,2022,10,29,0,19.1,3.79,97.59,0.18,12.98,77.57
2022-10-29 01:00:00,2022,10,29,1,18.71,3.26,98.14,0.08,12.98,77.57
2022-10-29 02:00:00,2022,10,29,2,18.4,3.07,98.34,0.05,12.98,77.57
2022-10-29 03:00:00,2022,10,29,3,18.01,2.74,99.04,0.03,12.98,77.57
2022-10-29 04:00:00,2022,10,29,4,17.69,2.51,99.53,0.03,12.98,77.57
2022-10-29 05:00:00,2022,10,29,5,17.41,2.39,99.92,0.02,12.98,77.57
2022-10-29 06:00:00,2022,10,29,6,18.04,3.1,97.44,0.03,12.98,77.57
2022-10-29 07:00:00,2022,10,29,7,19.7,4.19,92.44,0.03,12.98,77.57
2022-10-29 08:00:00,2022,10,29,8,21.82,4.8,83.59,1.02,12.98,77.57
2022-10-29 09:00:00,2022,10,29,9,23.69,4.72,75.52,1.45,12.98,77.57
2022-10-29 10:00:00,2022,10,29,10,25.04,4.52,70.74,3.76,12.98,77.57
2022-10-29 11:00:00,2022,10,29,11,25.9,4.29,68.27,4.92,12.98,77.57
2022-10-29 12:00:00,2022,10,29,12,26.31,4.0,67.5,6.39,12.98,77.57
2022-10-29 13:00:00,2022,10,29,13,26.5,3.62,67.81,8.24,12.98,77.57
2022-10-29 14:00:00,2022,10,29,14,26.31,3.37,69.04,10.19,12.98,77.57
2022-10-29 15:00:00,2022,10,29,15,25.63,3.24,73.27,10.67,12.98,77.57
2022-10-29 16:00:00,2022,10,29,16,24.57,2.88,80.79,8.32,12.98,77.57
2022-10-29 17:00:00,2022,10,29,17,22.78,2.42,90.67,9.84,12.98,77.57
2022-10-29 18:00:00,2022,10,29,18,21.82,2.82,94.21,8.04,12.98,77.57
2022-10-29 19:00:00,2022,10,29,19,21.43,3.67,95.27,5.82,12.98,77.57
2022-10-29 20:00:00,2022,10,29,20,21.01,3.98,96.53,5.51,12.98,77.57
2022-10-29 21:00:00,2022,10,29,21,20.54,4.21,97.1,3.77,12.98,77.57
2022-10-29 22:00:00,2022,10,29,22,20.08,4.46,97.34,2.42,12.98,77.57
2022-10-29 23:00:00,2022,10,29,23,19.61,3.97,97.64,1.49,12.98,77.57
2022-10-30 00:00:00,2022,10,30,0,19.23,3.62,97.7,1.16,12.98,77.57
2022-10-30 01:00:00,2022,10,30,1,18.92,3.63,97.77,0.88,12.98,77.57
2022-10-30 02:00:00,2022,10,30,2,18.62,3.37,97.91,0.68,12.98,77.57
2022-10-30 03:00:00,2022,10,30,3,18.34,3.03,98.14,0.66,12.98,77.57
2022-10-30 04:00:00,2022,10,30,4,18.02,2.52,98.58,0.72,12.98,77.57
2022-10-30 05:00:00,2022,10,30,5,17.72,2.16,98.96,0.8,12.98,77.57
2022-10-30 06:00:00,2022,10,30,6,18.28,2.81,97.28,0.81,12.98,77.57
2022-10-30 07:00:00,2022,10,30,7,19.59,4.25,93.33,0.37,12.98,77.57
2022-10-30 08:00:00,2022,10,30,8,21.47,4.81,85.53,0.0,12.98,77.57
2022-10-30 09:00:00,2022,10,30,9,23.54,4.59,76.58,0.0,12.98,77.57
2022-10-30 10:00:00,2022,10,30,10,25.06,4.09,71.96,0.0,12.98,77.57
2022-10-30 11:00:00,2022,10,30,11,25.96,3.63,69.61,0.0,12.98,77.57
2022-10-30 12:00:00,2022,10,30,12,26.49,3.31,68.1,0.0,12.98,77.57
2022-10-30 13:00:00,2022,10,30,13,26.72,3.1,66.67,0.01,12.98,77.57
2022-10-30 14:00:00,2022,10,30,14,26.63,3.16,66.08,0.01,12.98,77.57
2022-10-30 15:00:00,2022,10,30,15,26.05,3.35,68.5,0.01,12.98,77.57
2022-10-30 16:00:00,2022,10,30,16,24.78,3.06,76.27,0.01,12.98,77.57
2022-10-30 17:00:00,2022,10,30,17,22.78,2.67,87.23,0.01,12.98,77.57
2022-10-30 18:00:00,2022,10,30,18,21.75,3.13,90.28,0.01,12.98,77.57
2022-10-30 19:00:00,2022,10,30,19,21.23,3.78,91.25,0.01,12.98,77.57
2022-10-30 20:00:00,2022,10,30,20,20.59,3.7,92.98,0.0,12.98,77.57
2022-10-30 21:00:00,2022,10,30,21,19.92,2.98,94.81,0.0,12.98,77.57
2022-10-30 22:00:00,2022,10,30,22,19.18,2.31,96.52,0.0,12.98,77.57
2022-10-30 23:00:00,2022,10,30,23,18.52,2.0,98.44,0.0,12.98,77.57
2022-10-31 00:00:00,2022,10,31,0,18.15,1.84,99.08,0.0,12.98,77.57
2022-10-31 01:00:00,2022,10,31,1,17.99,1.75,99.25,0.0,12.98,77.57
2022-10-31 02:00:00,2022,10,31,2,18.03,1.8,98.77,0.0,12.98,77.57
2022-10-31 03:00:00,2022,10,31,3,18.09,2.03,98.4,0.0,12.98,77.57
2022-10-31 04:00:00,2022,10,31,4,18.09,2.16,98.35,0.0,12.98,77.57
2022-10-31 05:00:00,2022,10,31,5,17.94,2.13,98.56,0.0,12.98,77.57
2022-10-31 06:00:00,2022,10,31,6,18.28,2.78,96.76,0.0,12.98,77.57
2022-10-31 07:00:00,2022,10,31,7,19.34,3.63,92.05,0.0,12.98,77.57
2022-10-31 08:00:00,2022,10,31,8,20.51,4.08,86.62,0.0,12.98,77.57
2022-10-31 09:00:00,2022,10,31,9,21.57,4.13,81.85,0.0,12.98,77.57
2022-10-31 10:00:00,2022,10,31,10,22.45,4.05,77.96,0.0,12.98,77.57
2022-10-31 11:00:00,2022,10,31,11,23.22,3.92,74.39,0.0,12.98,77.57
2022-10-31 12:00:00,2022,10,31,12,23.72,3.79,71.96,0.0,12.98,77.57
2022-10-31 13:00:00,2022,10,31,13,23.85,3.67,71.11,0.0,12.98,77.57
2022-10-31 14:00:00,2022,10,31,14,23.68,3.34,72.05,0.0,12.98,77.57
2022-10-31 15:00:00,2022,10,31,15,23.25,2.73,75.3,0.01,12.98,77.57
2022-10-31 16:00:00,2022,10,31,16,22.4,2.32,81.71,0.01,12.98,77.57
2022-10-31 17:00:00,2022,10,31,17,20.78,2.11,90.04,0.02,12.98,77.57
2022-10-31 18:00:00,2022,10,31,18,20.04,2.5,90.93,0.03,12.98,77.57
2022-10-31 19:00:00,2022,10,31,19,19.76,2.93,91.29,0.02,12.98,77.57
2022-10-31 20:00:00,2022,10,31,20,19.49,3.32,91.85,0.01,12.98,77.57
2022-10-31 21:00:00,2022,10,31,21,19.13,3.21,92.96,0.01,12.98,77.57
2022-10-31 22:00:00,2022,10,31,22,18.86,3.05,93.45,0.0,12.98,77.57
2022-10-31 23:00:00,2022,10,31,23,18.76,2.99,93.6,0.0,12.98,77.57
2022-11-01 00:00:00,2022,11,1,0,18.7,3.06,94.23,0.0,12.98,77.57
2022-11-01 01:00:00,2022,11,1,1,18.64,3.13,95.33,0.0,12.98,77.57
2022-11-01 02:00:00,2022,11,1,2,18.64,2.96,96.16,0.0,12.98,77.57
2022-11-01 03:00:00,2022,11,1,3,18.64,2.73,96.77,0.0,12.98,77.57
2022-11-01 04:00:00,2022,11,1,4,18.59,2.39,97.3,0.0,12.98,77.57
2022-11-01 05:00:00,2022,11,1,5,18.56,2.29,97.62,0.0,12.98,77.57
2022-11-01 06:00:00,2022,11,1,6,18.89,2.75,96.3,0.0,12.98,77.57
2022-11-01 07:00:00,2022,11,1,7,19.66,3.16,93.51,0.0,12.98,77.57
2022-11-01 08:00:00,2022,11,1,8,20.63,3.59,90.91,8.62,12.98,77.57
2022-11-01 09:00:00,2022,11,1,9,21.43,4.0,89.52,13.2,12.98,77.57
2022-11-01 10:00:00,2022,11,1,10,22.1,4.33,87.78,22.63,12.98,77.57
2022-11-01 11:00:00,2022,11,1,11,22.72,4.68,85.86,28.79,12.98,77.57
2022-11-01 12:00:00,2022,11,1,12,23.15,4.97,84.49,32.4,12.98,77.57
2022-11-01 13:00:00,2022,11,1,13,23.22,5.18,84.36,30.43,12.98,77.57
2022-11-01 14:00:00,2022,11,1,14,22.98,5.32,85.25,26.19,12.98,77.57
2022-11-01 15:00:00,2022,11,1,15,22.49,5.02,87.46,20.14,12.98,77.57
2022-11-01 16:00:00,2022,11,1,16,21.86,4.25,90.44,13.32,12.98,77.57
2022-11-01 17:00:00,2022,11,1,17,20.67,3.21,94.38,9.26,12.98,77.57
2022-11-01 18:00:00,2022,11,1,18,19.75,2.98,96.38,7.51,12.98,77.57
2022-11-01 19:00:00,2022,11,1,19,19.26,2.84,97.76,6.75,12.98,77.57
2022-11-01 20:00:00,2022,11,1,20,18.99,2.63,98.44,5.59,12.98,77.57
2022-11-01 21:00:00,2022,11,1,21,18.8,2.33,98.58,3.8,12.98,77.57
2022-11-01 22:00:00,2022,11,1,22,18.56,2.1,98.56,2.6,12.98,77.57
2022-11-01 23:00:00,2022,11,1,23,18.22,1.87,98.84,1.92,12.98,77.57
2022-11-02 00:00:00,2022,11,2,0,17.84,1.77,99.17,1.43,12.98,77.57
2022-11-02 01:00:00,2022,11,2,1,17.58,1.68,99.29,1.2,12.98,77.57
2022-11-02 02:00:00,2022,11,2,2,17.38,1.69,99.26,1.01,12.98,77.57
2022-11-02 03:00:00,2022,11,2,3,17.2,1.74,99.13,1.06,12.98,77.57
2022-11-02 04:00:00,2022,11,2,4,17.07,1.82,98.86,1.39,12.98,77.57
2022-11-02 05:00:00,2022,11,2,5,17.09,1.95,98.29,1.78,12.98,77.57
2022-11-02 06:00:00,2022,11,2,6,17.62,2.64,96.5,2.03,12.98,77.57
2022-11-02 07:00:00,2022,11,2,7,18.63,3.35,93.47,7.6,12.98,77.57
2022-11-02 08:00:00,2022,11,2,8,19.97,4.07,88.64,6.94,12.98,77.57
2022-11-02 09:00:00,2022,11,2,9,21.62,4.9,84.79,7.35,12.98,77.57
2022-11-02 10:00:00,2022,11,2,10,23.41,5.44,78.5,12.83,12.98,77.57
2022-11-02 11:00:00,2022,11,2,11,24.62,5.7,72.44,16.71,12.98,77.57
2022-11-02 12:00:00,2022,11,2,12,24.88,5.88,69.73,18.17,12.98,77.57
2022-11-02 13:00:00,2022,11,2,13,24.73,5.94,69.74,17.46,12.98,77.57
2022-11-02 14:00:00,2022,11,2,14,24.35,5.99,70.55,12.72,12.98,77.57
2022-11-02 15:00:00,2022,11,2,15,23.49,5.59,74.49,8.18,12.98,77.57
2022-11-02 16:00:00,2022,11,2,16,22.5,4.55,82.11,5.73,12.98,77.57
2022-11-02 17:00:00,2022,11,2,17,20.86,2.97,91.82,3.2,12.98,77.57
2022-11-02 18:00:00,2022,11,2,18,19.76,2.94,95.15,1.82,12.98,77.57
2022-11-02 19:00:00,2022,11,2,19,19.28,3.16,96.17,0.73,12.98,77.57
2022-11-02 20:00:00,2022,11,2,20,18.94,3.36,96.7,0.87,12.98,77.57
2022-11-02 21:00:00,2022,11,2,21,18.41,2.87,98.39,0.96,12.98,77.57
2022-11-02 22:00:00,2022,11,2,22,18.02,2.5,99.09,1.25,12.98,77.57
2022-11-02 23:00:00,2022,11,2,23,17.61,2.31,98.88,1.22,12.98,77.57
2022-11-03 00:00:00,2022,11,3,0,17.11,2.33,98.33,1.24,12.98,77.57
2022-11-03 01:00:00,2022,11,3,1,16.56,2.41,97.52,1.43,12.98,77.57
2022-11-03 02:00:00,2022,11,3,2,16.01,2.38,96.49,1.3,12.98,77.57
2022-11-03 03:00:00,2022,11,3,3,15.72,2.44,95.05,1.25,12.98,77.57
2022-11-03 04:00:00,2022,11,3,4,15.49,2.55,93.94,0.91,12.98,77.57
2022-11-03 05:00:00,2022,11,3,5,15.28,2.65,93.2,0.78,12.98,77.57
2022-11-03 06:00:00,2022,11,3,6,16.15,2.98,90.85,0.55,12.98,77.57
2022-11-03 07:00:00,2022,11,3,7,18.2,3.9,84.46,0.37,12.98,77.57
2022-11-03 08:00:00,2022,11,3,8,20.74,5.02,74.36,0.13,12.98,77.57
2022-11-03 09:00:00,2022,11,3,9,22.93,6.24,66.72,0.18,12.98,77.57
2022-11-03 10:00:00,2022,11,3,10,24.31,6.37,64.76,0.53,12.98,77.57
2022-11-03 11:00:00,2022,11,3,11,25.14,5.98,64.38,1.58,12.98,77.57
2022-11-03 12:00:00,2022,11,3,12,25.5,5.45,65.22,4.39,12.98,77.57
2022-11-03 13:00:00,2022,11,3,13,25.5,5.0,66.75,9.62,12.98,77.57
2022-11-03 14:00:00,2022,11,3,14,25.19,4.69,68.73,13.81,12.98,77.57
2022-11-03 15:00:00,2022,11,3,15,24.32,4.37,73.72,20.02,12.98,77.57
2022-11-03 16:00:00,2022,11,3,16,23.12,3.64,82.3,23.37,12.98,77.57
2022-11-03 17:00:00,2022,11,3,17,21.46,2.54,92.47,21.75,12.98,77.57
2022-11-03 18:00:00,2022,11,3,18,20.63,2.58,95.65,16.29,12.98,77.57
2022-11-03 19:00:00,2022,11,3,19,20.29,2.83,96.61,5.92,12.98,77.57
2022-11-03 20:00:00,2022,11,3,20,20.0,3.28,96.8,1.76,12.98,77.57
2022-11-03 21:00:00,2022,11,3,21,19.56,3.01,97.84,1.23,12.98,77.57
2022-11-03 22:00:00,2022,11,3,22,19.19,2.72,98.4,1.21,12.98,77.57
2022-11-03 23:00:00,2022,11,3,23,18.81,2.32,98.78,1.57,12.98,77.57
2022-11-04 00:00:00,2022,11,4,0,18.42,2.1,98.99,1.61,12.98,77.57
2022-11-04 01:00:00,2022,11,4,1,18.04,2.0,98.74,1.67,12.98,77.57
2022-11-04 02:00:00,2022,11,4,2,17.68,2.03,98.03,1.65,12.98,77.57
2022-11-04 03:00:00,2022,11,4,3,17.24,2.07,97.85,1.53,12.98,77.57
2022-11-04 04:00:00,2022,11,4,4,16.88,2.2,98.03,1.42,12.98,77.57
2022-11-04 05:00:00,2022,11,4,5,16.74,2.44,97.68,1.49,12.98,77.57
2022-11-04 06:00:00,2022,11,4,6,17.32,3.45,95.77,1.76,12.98,77.57
2022-11-04 07:00:00,2022,11,4,7,18.79,4.48,92.34,1.08,12.98,77.57
2022-11-04 08:00:00,2022,11,4,8,21.15,4.94,82.31,0.76,12.98,77.57
2022-11-04 09:00:00,2022,11,4,9,23.3,5.52,72.53,0.57,12.98,77.57
2022-11-04 10:00:00,2022,11,4,10,24.67,5.61,67.1,0.7,12.98,77.57
2022-11-04 11:00:00,2022,11,4,11,25.53,5.44,64.71,1.21,12.98,77.57
2022-11-04 12:00:00,2022,11,4,12,26.01,5.25,64.21,2.33,12.98,77.57
2022-11-04 13:00:00,2022,11,4,13,26.03,5.13,65.02,3.44,12.98,77.57
2022-11-04 14:00:00,2022,11,4,14,25.41,5.17,67.74,5.11,12.98,77.57
2022-11-04 15:00:00,2022,11,4,15,24.46,5.2,72.31,5.23,12.98,77.57
2022-11-04 16:00:00,2022,11,4,16,23.24,4.66,79.9,3.77,12.98,77.57
2022-11-04 17:00:00,2022,11,4,17,21.36,3.8,88.76,2.1,12.98,77.57
2022-11-04 18:00:00,2022,11,4,18,20.13,3.8,92.02,0.95,12.98,77.57
2022-11-04 19:00:00,2022,11,4,19,19.33,3.58,93.49,0.32,12.98,77.57
2022-11-04 20:00:00,2022,11,4,20,18.63,3.24,94.21,0.12,12.98,77.57
2022-11-04 21:00:00,2022,11,4,21,18.1,2.95,94.6,0.06,12.98,77.57
2022-11-04 22:00:00,2022,11,4,22,17.65,2.68,94.9,0.02,12.98,77.57
2022-11-04 23:00:00,2022,11,4,23,17.24,2.5,95.19,0.02,12.98,77.57
2022-11-05 00:00:00,2022,11,5,0,16.88,2.42,95.58,0.25,12.98,77.57
2022-11-05 01:00:00,2022,11,5,1,16.56,2.42,96.48,0.9,12.98,77.57
2022-11-05 02:00:00,2022,11,5,2,16.26,2.45,98.47,1.56,12.98,77.57
2022-11-05 03:00:00,2022,11,5,3,16.08,2.48,100.0,1.81,12.98,77.57
2022-11-05 04:00:00,2022,11,5,4,16.15,2.52,100.0,2.26,12.98,77.57
2022-11-05 05:00:00,2022,11,5,5,16.47,2.68,100.0,3.18,12.98,77.57
2022-11-05 06:00:00,2022,11,5,6,17.3,3.57,98.16,3.15,12.98,77.57
2022-11-05 07:00:00,2022,11,5,7,18.75,4.46,92.3,2.37,12.98,77.57
2022-11-05 08:00:00,2022,11,5,8,20.76,4.72,81.22,0.15,12.98,77.57
2022-11-05 09:00:00,2022,11,5,9,22.83,5.06,67.45,0.08,12.98,77.57
2022-11-05 10:00:00,2022,11,5,10,24.14,5.12,60.66,0.04,12.98,77.57
2022-11-05 11:00:00,2022,11,5,11,25.03,4.95,58.38,0.05,12.98,77.57
2022-11-05 12:00:00,2022,11,5,12,25.7,4.71,57.77,0.08,12.98,77.57
2022-11-05 13:00:00,2022,11,5,13,26.09,4.45,58.17,0.11,12.98,77.57
2022-11-05 14:00:00,2022,11,5,14,26.01,4.25,59.84,0.17,12.98,77.57
2022-11-05 15:00:00,2022,11,5,15,25.53,4.04,63.33,0.19,12.98,77.57
2022-11-05 16:00:00,2022,11,5,16,24.34,3.37,71.67,0.4,12.98,77.57
2022-11-05 17:00:00,2022,11,5,17,21.97,2.54,86.18,0.48,12.98,77.57
2022-11-05 18:00:00,2022,11,5,18,20.92,2.63,90.34,0.71,12.98,77.57
2022-11-05 19:00:00,2022,11,5,19,20.49,2.75,92.42,0.58,12.98,77.57
2022-11-05 20:00:00,2022,11,5,20,19.95,2.89,94.56,0.57,12.98,77.57
2022-11-05 21:00:00,2022,11,5,21,19.32,2.9,97.45,0.47,12.98,77.57
2022-11-05 22:00:00,2022,11,5,22,18.73,2.76,100.0,0.42,12.98,77.57
2022-11-05 23:00:00,2022,11,5,23,18.6,2.71,100.0,0.44,12.98,77.57
2022-11-06 00:00:00,2022,11,6,0,18.44,2.61,100.0,0.39,12.98,77.57
2022-11-06 01:00:00,2022,11,6,1,18.1,2.44,100.0,0.35,12.98,77.57
2022-11-06 02:00:00,2022,11,6,2,17.73,2.33,100.0,0.36,12.98,77.57
2022-11-06 03:00:00,2022,11,6,3,17.36,2.24,100.0,0.36,12.98,77.57
2022-11-06 04:00:00,2022,11,6,4,17.06,2.24,100.0,0.31,12.98,77.57
2022-11-06 05:00:00,2022,11,6,5,16.82,2.28,100.0,0.25,12.98,77.57
2022-11-06 06:00:00,2022,11,6,6,17.37,3.04,97.89,0.23,12.98,77.57
2022-11-06 07:00:00,2022,11,6,7,19.18,3.84,92.42,0.36,12.98,77.57
2022-11-06 08:00:00,2022,11,6,8,21.63,4.55,82.52,0.5,12.98,77.57
2022-11-06 09:00:00,2022,11,6,9,23.66,4.78,75.24,0.44,12.98,77.57
2022-11-06 10:00:00,2022,11,6,10,24.89,4.66,71.55,0.49,12.98,77.57
2022-11-06 11:00:00,2022,11,6,11,25.56,4.55,69.61,0.8,12.98,77.57
2022-11-06 12:00:00,2022,11,6,12,25.8,4.52,69.12,1.2,12.98,77.57
2022-11-06 13:00:00,2022,11,6,13,25.84,4.49,68.94,1.7,12.98,77.57
2022-11-06 14:00:00,2022,11,6,14,25.49,4.52,69.24,1.66,12.98,77.57
2022-11-06 15:00:00,2022,11,6,15,24.68,4.36,72.53,2.31,12.98,77.57
2022-11-06 16:00:00,2022,11,6,16,23.48,3.67,79.79,1.92,12.98,77.57
2022-11-06 17:00:00,2022,11,6,17,21.52,2.54,90.57,1.56,12.98,77.57
2022-11-06 18:00:00,2022,11,6,18,20.44,2.58,93.67,0.84,12.98,77.57
2022-11-06 19:00:00,2022,11,6,19,19.92,2.77,94.5,0.34,12.98,77.57
2022-11-06 20:00:00,2022,11,6,20,19.27,2.71,95.84,0.1,12.98,77.57
2022-11-06 21:00:00,2022,11,6,21,18.65,2.62,97.46,0.17,12.98,77.57
2022-11-06 22:00:00,2022,11,6,22,17.98,2.48,99.55,0.29,12.98,77.57
2022-11-06 23:00:00,2022,11,6,23,17.63,2.29,100.0,0.36,12.98,77.57
2022-11-07 00:00:00,2022,11,7,0,17.39,2.04,99.89,0.39,12.98,77.57
2022-11-07 01:00:00,2022,11,7,1,17.07,1.78,99.84,0.38,12.98,77.57
2022-11-07 02:00:00,2022,11,7,2,16.71,1.67,99.89,0.39,12.98,77.57
2022-11-07 03:00:00,2022,11,7,3,16.32,1.79,99.97,0.38,12.98,77.57
2022-11-07 04:00:00,2022,11,7,4,16.01,2.11,99.7,0.36,12.98,77.57
2022-11-07 05:00:00,2022,11,7,5,15.86,2.72,98.87,0.33,12.98,77.57
2022-11-07 06:00:00,2022,11,7,6,16.05,3.58,96.88,0.25,12.98,77.57
2022-11-07 07:00:00,2022,11,7,7,17.36,3.97,92.37,0.01,12.98,77.57
2022-11-07 08:00:00,2022,11,7,8,19.96,4.63,79.61,0.0,12.98,77.57
2022-11-07 09:00:00,2022,11,7,9,22.31,5.08,67.13,0.0,12.98,77.57
2022-11-07 10:00:00,2022,11,7,10,23.86,4.89,61.18,0.0,12.98,77.57
2022-11-07 11:00:00,2022,11,7,11,24.94,4.53,58.17,0.0,12.98,77.57
2022-11-07 12:00:00,2022,11,7,12,25.58,4.18,57.04,0.0,12.98,77.57
2022-11-07 13:00:00,2022,11,7,13,25.82,3.87,57.01,0.0,12.98,77.57
2022-11-07 14:00:00,2022,11,7,14,25.73,3.65,57.54,0.0,12.98,77.57
2022-11-07 15:00:00,2022,11,7,15,25.32,3.35,59.36,0.0,12.98,77.57
2022-11-07 16:00:00,2022,11,7,16,24.2,2.78,65.78,0.0,12.98,77.57
2022-11-07 17:00:00,2022,11,7,17,21.14,2.43,81.91,0.0,12.98,77.57
2022-11-07 18:00:00,2022,11,7,18,19.53,2.64,84.92,0.0,12.98,77.57
2022-11-07 19:00:00,2022,11,7,19,18.81,2.77,86.61,0.0,12.98,77.57
2022-11-07 20:00:00,2022,11,7,20,18.2,2.84,88.29,0.0,12.98,77.57
2022-11-07 21:00:00,2022,11,7,21,17.73,2.92,90.23,0.0,12.98,77.57
2022-11-07 22:00:00,2022,11,7,22,17.41,3.0,92.78,0.0,12.98,77.57
2022-11-07 23:00:00,2022,11,7,23,17.16,3.0,96.52,0.0,12.98,77.57
